,dateReferentiel,route,longueur,prD,depPrD,concessionPrD,absD,cumulD,xD,yD,zD,prF,depPrF,concessionPrF,absF,cumulF,xF,yF,zF,anneeMesureTrafic,typeComptageTrafic,TMJA,ratioPL,lonD,latD,lonF,latF
2278,2018-01-01,N0007,107,82,26,N,449,344374,839700.37,6392976.69,0,82,26,N,556,344481,839649.93,6392882.03,0,2018,1.0,15036,15.4,4.761120700232594,44.621863071852786,4.760458442856753,44.621021222215674
2279,2018-01-01,N0007,747,82,26,N,556,344481,839649.93,6392882.03,0,83,26,N,304,345228,839402.09,6392178.4,0,2018,1.0,15036,15.4,4.760458442856753,44.621021222215674,4.757137795811053,44.61473799355849
2280,2018-01-01,N0007,105,83,26,N,304,345228,839402.09,6392178.4,0,83,26,N,409,345333,839375.18,6392077.11,0,2018,1.0,15036,15.4,4.757137795811053,44.61473799355849,4.756770311642039,44.6138317380392
2281,2018-01-01,N0007,770,83,26,N,409,345333,839375.18,6392077.11,0,84,26,N,180,346103,839229.99,6391322.44,0,2018,1.0,15036,15.4,4.756770311642039,44.6138317380392,4.754729499452488,44.60706851264926
2282,2018-01-01,N0007,145,84,26,N,180,346103,839229.99,6391322.44,0,84,26,N,325,346248,839205.83,6391179.25,0,2018,1.0,15036,15.4,4.754729499452488,44.60706851264926,4.7543850199836495,44.605784588152886
2283,2018-01-01,N0007,2571,84,26,N,325,346248,839205.83,6391179.25,0,86,26,N,900,348819,839119.73,6388615.14,0,2018,1.0,15036,15.4,4.7543850199836495,44.605784588152886,4.7525831562320695,44.58272407218879
2284,2018-01-01,N0007,30,86,26,N,900,348819,839119.73,6388615.14,0,86,26,N,930,348849,839124.06,6388585.57,0,2018,1.0,15036,15.4,4.7525831562320695,44.58272407218879,4.7526294193539895,44.58245706974121
2285,2018-01-01,N0007,2360,89,26,N,1030,352261,837371.59,6385694.8,0,91,26,N,889,354621,837407.43,6383325.87,0,2018,8.0,25799,7.0,4.72976198895571,44.556787334258786,4.7295598748755845,44.535459490898575
2286,2018-01-01,N0007,82,91,26,N,889,354621,837407.43,6383325.87,0,91,26,N,971,354703,837497.89,6383229.81,0,2018,8.0,25799,7.0,4.7295598748755845,44.535459490898575,4.730671641920642,44.5345770970869
2287,2018-01-01,N0007,531,91,26,N,971,354703,837497.89,6383229.81,0,92,26,N,357,355234,838005.23,6383045.83,0,2018,8.0,25799,7.0,4.730671641920642,44.5345770970869,4.7370044885475995,44.53282097816695
2288,2018-01-01,N0007,41,92,26,N,357,355234,838005.23,6383045.83,0,92,26,N,398,355275,838045.6,6383035.78,0,2018,8.0,25799,7.0,4.7370044885475995,44.53282097816695,4.737509659096363,44.53272253211197
2289,2018-01-01,N0007,34,92,26,N,398,355275,838081.74,6383026.01,0,92,26,N,432,355309,838114.08,6383019.19,0,2018,8.0,25799,7.0,4.737961681867242,44.532627441854494,4.738366707350281,44.532559653098765
2290,2018-01-01,N0007,19,92,26,N,432,355309,838114.08,6383019.19,0,92,26,N,451,355328,838132.01,6383014.72,0,2018,8.0,25799,7.0,4.738366707350281,44.532559653098765,4.738591071009263,44.532515869237734
2291,2018-01-01,N0007,543,92,26,N,451,355328,838132.01,6383014.72,0,92,26,N,994,355871,838643.69,6382885.36,0,2018,8.0,25799,7.0,4.738591071009263,44.532515869237734,4.74499323549377,44.53125001841953
2292,2018-01-01,N0007,6,92,26,N,994,355871,838643.69,6382885.36,0,92,26,N,1000,355877,838649.26,6382883.62,0,2018,8.0,25799,7.0,4.74499323549377,44.53125001841953,4.745062833736579,44.531233250248754
2293,2018-01-01,N0007,44,92,26,N,1000,355877,838649.26,6382883.62,0,92,26,N,1044,355921,838696.5,6382834.24,0,2018,1.0,20406,12.0,4.745062833736579,44.531233250248754,4.745643473093471,44.53077942733903
2294,2018-01-01,N0007,42,92,26,N,1044,355921,838696.5,6382834.24,0,92,26,N,1086,355963,838699.51,6382779.89,0,2018,1.0,20406,12.0,4.745643473093471,44.53077942733903,4.745666224550537,44.53028967436605
2295,2018-01-01,N0007,87,92,26,N,1086,355963,838699.51,6382779.89,0,93,26,N,0,356050,838693.67,6382666.5,0,2018,1.0,20406,12.0,4.745666224550537,44.53028967436605,4.7455612033789665,44.52927031850625
2296,2018-01-01,N0007,116,93,26,N,0,356050,838693.67,6382666.5,0,93,26,N,116,356166,838693.0,6382546.79,0,2018,1.0,20406,12.0,4.7455612033789665,44.52927031850625,4.74551947384855,44.52819305383626
2297,2018-01-01,N0007,197,93,26,N,116,356166,838693.0,6382546.79,0,93,26,N,313,356363,838685.19,6382343.74,0,2018,1.0,20406,12.0,4.74551947384855,44.52819305383626,4.745364736662937,44.52636714534397
2298,2018-01-01,N0007,20,93,26,N,313,356363,838685.19,6382343.74,0,93,26,N,333,356383,838684.91,6382323.1,0,2018,1.0,20406,12.0,4.745364736662937,44.52636714534397,4.7453554733743015,44.52618143985839
2299,2018-01-01,N0007,84,93,26,N,333,356383,838684.91,6382323.1,0,93,26,N,417,356467,838680.44,6382189.71,0,2018,1.0,20406,12.0,4.7453554733743015,44.52618143985839,4.745262138837222,44.52498181181323
2300,2018-01-01,N0007,3199,93,26,N,417,356467,838680.44,6382189.71,0,96,26,N,689,359666,838660.73,6378986.29,0,2018,1.0,20406,12.0,4.745262138837222,44.52498181181323,4.744123855368191,44.49615495184585
2301,2018-01-01,N0007,590,96,26,N,689,359666,838660.73,6378986.29,0,96,26,N,1279,360256,839048.09,6378544.8,0,2018,1.0,20406,12.0,4.744123855368191,44.49615495184585,4.748871642422274,44.49210445069947
2302,2018-01-01,N0007,100,96,26,N,1279,360256,839048.09,6378544.8,0,97,26,N,41,360356,839118.48,6378477.38,0,2018,1.0,20406,12.0,4.748871642422274,44.49210445069947,4.749737892808459,44.49148363962242
2303,2018-01-01,N0007,351,97,26,N,41,360356,839118.48,6378477.38,0,97,26,N,392,360707,839338.99,6378235.62,0,2018,1.0,20406,12.0,4.749737892808459,44.49148363962242,4.752442935983364,44.48926380473414
2304,2018-01-01,N0007,120,97,26,N,392,360707,839338.99,6378235.62,0,97,26,N,512,360827,839390.97,6378136.26,0,2018,1.0,20406,12.0,4.752442935983364,44.48926380473414,4.753068725971444,44.488359189104514
2305,2018-01-01,N0007,270,97,26,N,512,360827,839390.97,6378136.26,0,97,26,N,782,361097,839502.34,6377909.58,0,2018,1.0,20406,12.0,4.753068725971444,44.488359189104514,4.7544055937154495,44.48629682960281
2306,2018-01-01,N0007,199,97,26,N,782,361097,839502.34,6377909.58,0,98,26,N,4,361296,839636.9,6377697.48,0,2018,1.0,20406,12.0,4.7544055937154495,44.48629682960281,4.756037975545614,44.48436103205955
2307,2018-01-01,N0007,258,98,26,N,4,361296,839636.9,6377697.48,0,98,26,N,262,361554,839840.38,6377525.25,0,2018,1.0,20406,12.0,4.756037975545614,44.48436103205955,4.758547814045285,44.482770223660545
2308,2018-01-01,N0007,224,98,26,N,262,361554,839840.38,6377525.25,0,98,26,N,486,361778,840017.87,6377377.58,0,2018,1.0,20406,12.0,4.758547814045285,44.482770223660545,4.760737679832586,44.48140561254412
2309,2018-01-01,N0007,34,98,26,N,486,361778,840017.87,6377377.58,0,98,26,N,520,361812,840036.34,6377349.94,0,2018,1.0,20406,12.0,4.760737679832586,44.48140561254412,4.7609621147092716,44.481153149334396
2310,2018-01-01,N0007,"47,8",98,26,N,520,361812,840036.34,6377349.94,0,98,26,N,"567,8","361859,8",840099.09,6377274.74,0,2018,1.0,16916,14.2,4.7609621147092716,44.481153149334396,4.761729841769958,44.48046376186111
2311,2018-01-01,N0007,"270,9",98,26,N,"567,8","361859,8",840099.09,6377274.74,0,98,26,N,"838,7","362130,7",840260.48,6376978.69,0,2018,1.0,16916,14.2,4.761729841769958,44.48046376186111,4.763675490705636,44.47776693159526
2312,2018-01-01,N0007,"1,3",98,26,N,"838,7","362130,7",840260.48,6376978.69,0,98,26,N,840,362132,840261.2,6376977.24,0,2018,1.0,16916,14.2,4.763675490705636,44.47776693159526,4.763684134008035,44.477753737091724
2313,2018-01-01,N0007,892,98,26,N,840,362132,840261.2,6376977.24,0,99,26,N,809,363024,840302.79,6376184.37,0,2018,1.0,16916,14.2,4.763684134008035,44.477753737091724,4.763984241544196,44.470609694347196
2314,2018-01-01,N0007,267,99,26,N,809,363024,840302.79,6376184.37,0,100,26,N,82,363291,840191.44,6375939.96,0,2018,1.0,16916,14.2,4.763984241544196,44.470609694347196,4.76251615862279,44.46843243602723
2315,2018-01-01,N0007,563,100,26,N,82,363291,840191.44,6375939.96,0,100,26,N,645,363854,839951.75,6375423.8,0,2018,1.0,16916,14.2,4.76251615862279,44.46843243602723,4.7593591606420445,44.46383522058751
2316,2018-01-01,N0007,127,100,26,N,645,363854,839951.75,6375423.8,0,100,26,N,772,363981,839892.46,6375309.91,0,2018,1.0,16916,14.2,4.7593591606420445,44.46383522058751,4.758582180655217,44.46282212391577
2317,2018-01-01,N0007,30,100,26,N,772,363981,839892.46,6375309.91,0,100,26,N,802,364011,839876.8,6375284.26,0,2018,1.0,16916,14.2,4.758582180655217,44.46282212391577,4.758378205346357,44.46259441871356
2318,2018-01-01,N0007,42,100,26,N,802,364011,839845.39,6375238.28,0,100,26,N,844,364053,839828.87,6375194.72,0,2018,1.0,16916,14.2,4.757970617312321,44.46218690410532,4.757750828496581,44.461798184125485
2319,2018-01-01,N0007,259,100,26,N,844,364053,839828.87,6375194.72,0,101,26,N,183,364312,839695.76,6374960.49,0,2018,1.0,16916,14.2,4.757750828496581,44.461798184125485,4.756012621287088,44.45971682505062
2320,2018-01-01,N0007,1108,101,26,N,183,364312,839695.76,6374960.49,0,102,26,N,302,365420,839041.11,6374072.03,0,2018,1.0,16916,14.2,4.756012621287088,44.45971682505062,4.747539065765956,44.451851618124685
2321,2018-01-01,N0007,120,102,26,N,302,365420,839041.11,6374072.03,0,102,26,N,422,365540,838952.36,6373990.32,0,2018,1.0,16916,14.2,4.747539065765956,44.451851618124685,4.746401264971964,44.451133921366846
2322,2018-01-01,N0007,65,102,26,N,422,365540,838952.36,6373990.32,0,102,26,N,487,365605,838904.47,6373945.87,0,2018,1.0,16916,14.2,4.746401264971964,44.451133921366846,4.74578721355673,44.45074341404062
2323,2018-01-01,N0007,134,102,26,N,487,365605,838904.47,6373945.87,0,102,26,N,621,365739,838802.66,6373857.59,0,2018,1.0,16916,14.2,4.74578721355673,44.45074341404062,4.744483547402446,44.44996916833615
2324,2018-01-01,N0007,96,102,26,N,621,365739,838802.66,6373857.59,0,102,26,N,717,365835,838699.32,6373765.76,0,2018,1.0,16916,14.2,4.744483547402446,44.44996916833615,4.743159709505798,44.44916326234011
2325,2018-01-01,N0007,47,102,26,N,717,365835,838699.32,6373765.76,0,102,26,N,764,365882,838659.54,6373740.11,0,2018,1.0,16916,14.2,4.743159709505798,44.44916326234011,4.742652807358465,44.44894032186903
2326,2018-01-01,N0007,277,102,26,N,764,365882,838659.54,6373740.11,0,103,26,N,97,366159,838404.72,6373631.44,0,2018,1.0,16916,14.2,4.742652807358465,44.44894032186903,4.739421223319343,44.44801289056035
2327,2018-01-01,N0007,164,103,26,N,97,366159,838404.72,6373631.44,0,103,26,N,261,366323,838242.88,6373602.98,0,2018,1.0,16916,14.2,4.739421223319343,44.44801289056035,4.737380064094861,44.447788828361325
2328,2018-01-01,N0007,1666,103,26,N,261,366323,838242.88,6373602.98,0,104,26,N,933,367989,836881.03,6372831.62,0,2018,1.0,16916,14.2,4.737380064094861,44.447788828361325,4.7200591942732295,44.441115126480156
2329,2018-01-01,N0007,79,104,26,N,933,367989,836881.03,6372831.62,0,105,26,N,18,368068,836852.52,6372756.3,0,2018,1.0,16916,14.2,4.7200591942732295,44.441115126480156,4.719680438797797,44.440442851812364
2330,2018-01-01,N0007,197,105,26,N,18,368068,836852.52,6372756.3,0,105,26,N,215,368265,836740.18,6372530.93,0,2018,1.0,16916,14.2,4.719680438797797,44.440442851812364,4.718207613232369,44.438436582716626
2331,2018-01-01,N0007,92,105,26,N,215,368265,836740.18,6372530.93,0,105,26,N,307,368357,836699.56,6372446.63,0,2018,1.0,16916,14.2,4.718207613232369,44.438436582716626,4.717674325243775,44.43768585572418
2332,2018-01-01,N0007,170,105,26,N,307,368357,836699.56,6372446.63,0,105,26,N,477,368527,836627.59,6372289.37,0,2018,1.0,16916,14.2,4.717674325243775,44.43768585572418,4.716727329810724,44.43628463821651
2333,2018-01-01,N0007,266,105,26,N,477,368527,836627.59,6372289.37,0,105,26,N,743,368793,836516.04,6372042.91,0,2018,1.0,16916,14.2,4.716727329810724,44.43628463821651,4.715258884840462,44.43408837365295
2334,2018-01-01,N0007,407,105,26,N,743,368793,836516.04,6372042.91,0,106,26,N,219,369200,836337.12,6371669.02,0,2018,1.0,16916,14.2,4.715258884840462,44.43408837365295,4.712909655206596,44.43075840927214
2335,2018-01-01,N0007,1504,106,26,N,219,369200,836337.12,6371669.02,0,107,26,N,591,370704,836255.97,6370119.64,0,2018,1.0,16916,14.2,4.712909655206596,44.43075840927214,4.711468573456536,44.41683022979701
2336,2018-01-01,N0007,261,107,26,N,591,370704,836255.97,6370119.64,0,107,26,N,852,370965,836256.95,6369858.45,0,2018,1.0,16916,14.2,4.711468573456536,44.41683022979701,4.711409784702159,44.41447940447918
2337,2018-01-01,N0007,183,107,26,N,852,370965,836256.95,6369858.45,0,108,26,N,10,371148,836249.64,6369675.42,0,2018,1.0,16916,14.2,4.711409784702159,44.41447940447918,4.711268185149784,44.41283361511774
2338,2018-01-01,N0007,61,108,26,N,10,371148,836249.64,6369675.42,0,108,26,N,71,371209,836245.11,6369613.91,0,2018,1.0,16916,14.2,4.711268185149784,44.41283361511774,4.711194567698459,44.41228092738203
2339,2018-01-01,N0007,61,108,26,N,71,371209,836245.11,6369613.91,0,108,26,N,132,371270,836239.71,6369552.43,0,2018,1.0,16916,14.2,4.711194567698459,44.41228092738203,4.711110036456761,44.41172867942286
2340,2018-01-01,N0007,76,108,26,N,132,371270,836239.71,6369552.43,0,108,26,N,208,371346,836233.83,6369475.81,0,2018,1.0,16916,14.2,4.711110036456761,44.41172867942286,4.711015360567042,44.41104026981956
2341,2018-01-01,N0007,401,108,26,N,208,371346,836233.83,6369475.81,0,108,26,N,609,371747,836062.01,6369117.92,0,2018,1.0,16916,14.2,4.711015360567042,44.41104026981956,4.708760823469794,44.407852861519274
2342,2018-01-01,N0007,375,108,26,N,609,371747,836062.01,6369117.92,0,109,26,N,11,372122,835915.73,6368774.07,0,2018,1.0,16916,14.2,4.708760823469794,44.407852861519274,4.706830981806356,44.40478679843593
2343,2018-01-01,N0007,247,109,26,N,11,372122,835915.73,6368774.07,0,109,26,N,258,372369,835842.96,6368539.25,0,2018,1.0,16916,14.2,4.706830981806356,44.40478679843593,4.7058537242774054,44.4026876495267
2344,2018-01-01,N0007,603,109,26,N,258,372369,835842.96,6368539.25,0,109,26,N,861,372972,835658.5,6367968.12,0,2018,1.0,16916,14.2,4.7058537242774054,44.4026876495267,4.703383388511684,44.39758351484148
2345,2018-01-01,N0007,621,109,26,N,861,372972,835658.5,6367968.12,0,110,26,N,509,373593,835476.06,6367373.41,0,2018,1.0,16916,14.2,4.703383388511684,44.39758351484148,4.700932475650849,44.392266733476184
2346,2018-01-01,N0007,271,110,26,N,509,373593,835476.06,6367373.41,0,110,26,N,780,373864,835396.28,6367113.47,0,2018,1.0,16916,14.2,4.700932475650849,44.392266733476184,4.69986088304585,44.38994283181643
2347,2018-01-01,N0007,205,110,26,N,780,373864,835396.28,6367113.47,0,110,26,N,985,374069,835318.35,6366923.71,0,2018,1.0,16916,14.2,4.69986088304585,44.38994283181643,4.698831548914326,44.38825015778068
2348,2018-01-01,N0007,178,110,26,N,985,374069,835318.35,6366923.71,0,111,26,N,150,374247,835216.1,6366753.54,0,2018,1.0,16916,14.2,4.698831548914326,44.38825015778068,4.697502344309538,44.386738484420206
2349,2018-01-01,N0007,151,111,26,N,150,374247,835216.1,6366753.54,0,111,26,N,301,374398,835123.16,6366631.17,0,2018,1.0,16916,14.2,4.697502344309538,44.386738484420206,4.6963029381361485,44.385655177903395
2350,2018-01-01,N0007,1476,111,26,N,301,374398,835123.16,6366631.17,0,112,26,N,820,375874,834876.2,6365290.17,0,2018,1.0,16916,14.2,4.6963029381361485,44.385655177903395,4.692842759737652,44.3736344143933
2351,2018-01-01,N0007,371,112,26,N,820,375874,834876.2,6365290.17,0,113,26,N,190,376245,834999.17,6364938.09,0,2018,1.0,16916,14.2,4.692842759737652,44.3736344143933,4.694290890011573,44.37044210506584
2352,2018-01-01,N0007,128,113,26,N,190,376245,834999.17,6364938.09,0,113,26,N,318,376373,834956.43,6364814.21,0,2018,1.0,16916,14.2,4.694290890011573,44.37044210506584,4.693721307694527,44.36933549220265
2353,2018-01-01,N0007,143,113,26,N,318,376373,834956.43,6364814.21,0,113,26,N,461,376516,834984.83,6364621.94,0,2018,1.0,16916,14.2,4.693721307694527,44.36933549220265,4.694025862360071,44.36759966355082
2354,2018-01-01,N0007,281,113,26,N,461,376516,834984.83,6364621.94,0,113,26,N,742,376797,834941.39,6364338.63,0,2018,1.0,16916,14.2,4.694025862360071,44.36759966355082,4.693404630582277,44.36505838797383
2355,2018-01-01,N0007,241,113,26,N,742,376797,834941.39,6364338.63,0,114,26,N,28,377038,834893.6,6364096.66,0,2018,1.0,16916,14.2,4.693404630582277,44.36505838797383,4.692740003855281,44.362889992112926
2356,2018-01-01,N0007,111,114,26,N,28,377038,834893.6,6364096.66,0,114,26,N,139,377149,834869.53,6363989.55,0,2018,1.0,16916,14.2,4.692740003855281,44.362889992112926,4.6924092454054565,44.361930695795664
2357,2018-01-01,N0007,111,114,26,N,139,377149,834869.53,6363989.55,0,114,26,N,250,377260,834850.85,6363879.74,0,2018,1.0,16916,14.2,4.6924092454054565,44.361930695795664,4.692145386742665,44.36094606053939
2399,2018-01-01,N0010,1834,12,78,N,0,0,628901.11,6854112.87,0,13,78,N,700,1834,627133.09,6853716.86,0,2018,1.0,66758,7.9,2.0323427494211,48.78318539851766,2.008350145931843,48.779426758789924
2400,2018-01-01,N0010,100,13,78,N,700,1834,627133.09,6853716.86,0,13,78,N,800,1934,627041.4,6853678.6,0,2018,1.0,66758,7.9,2.008350145931843,48.779426758789924,2.007109009863877,48.77907231964188
2401,2018-01-01,N0010,8929,13,78,N,800,1934,627041.4,6853678.6,0,22,78,N,725,10863,619609.34,6849078.21,0,2018,1.0,52586,9.1,2.007109009863877,48.77907231964188,1.9068453731617352,48.73681711889005
2402,2018-01-01,N0010,10083,22,78,N,725,10863,619609.34,6849078.21,0,32,78,N,425,20946,614346.48,6841123.92,0,2018,1.0,43030,7.9,1.9068453731617352,48.73681711889005,1.8368840099514683,48.66460378582529
2403,2018-01-01,N0010,425,32,78,N,425,20946,614346.48,6841123.92,0,32,78,N,850,21371,614369.65,6840704.15,0,2018,1.0,42700,7.6,1.8368840099514683,48.66460378582529,1.8372825260115468,48.66083154843717
2404,2018-01-01,N0010,"3925,3",32,78,N,850,21371,614369.65,6840704.15,0,36,78,N,"750,3","25296,3",613843.39,6837093.05,0,2018,1.0,42700,7.6,1.8372825260115468,48.66083154843717,1.830863770358492,48.62828384955238
2405,2018-01-01,N0010,"886,7",36,78,N,"750,3","25296,3",613843.39,6837093.05,0,37,78,N,620,26183,613837.8,6836217.34,0,2018,1.0,42700,7.6,1.830863770358492,48.62828384955238,1.8309638445532124,48.62040694530033
2406,2018-01-01,N0010,10461,37,78,N,620,26183,613837.8,6836217.34,0,48,78,N,0,36644,613680.58,6825847.51,0,2018,1.0,24158,9.6,1.8309638445532124,48.62040694530033,1.8309139585956877,48.527115617546585
2407,2018-01-01,N0010,1422,48,78,N,0,36644,613680.58,6825847.51,0,49,78,N,408,38066,613243.76,6824646.63,0,2018,1.0,24158,9.6,1.8309139585956877,48.527115617546585,1.8252406163389208,48.51625565847092
2409,2018-01-01,N0010,616,34,28,N,855,38921,584678.51,6807753.66,0,35,28,N,460,39537,584545.91,6807165.2,0,2018,1.0,12288,15.0,1.443038691037328,48.35985795066018,1.4414057144070902,48.35454113148483
2410,2018-01-01,N0010,3803,35,28,N,460,39537,584545.91,6807165.2,0,39,28,N,237,43340,583650.69,6803469.68,0,2018,1.0,12288,15.0,1.4414057144070902,48.35454113148483,1.4303152900746108,48.32113942134281
2411,2018-01-01,N0010,711,39,28,N,237,43340,583650.69,6803469.68,0,39,28,N,948,44051,583371.33,6802815.54,0,2018,1.0,12288,15.0,1.4303152900746108,48.32113942134281,1.426723212870962,48.315205167357036
2412,2018-01-01,N0010,1824,39,28,N,948,44051,583371.33,6802815.54,0,41,28,N,767,45875,583039.71,6801021.06,0,2018,1.0,12288,15.0,1.426723212870962,48.315205167357036,1.4227344372957047,48.29900351027066
2419,2018-01-01,N0010,477,53,28,N,602,57740,580464.03,6789505.61,0,54,28,N,85,58217,580106.09,6789182.78,0,2018,1.0,11386,17.4,1.3911732421177005,48.19494545736165,1.386445864477588,48.19197553903391
2420,2018-01-01,N0010,1504,54,28,N,85,58217,580106.09,6789182.78,0,55,28,N,571,59721,579233.93,6788005.42,0,2018,1.0,11386,17.4,1.386445864477588,48.19197553903391,1.3750375078058568,48.18122296370108
2421,2018-01-01,N0010,1729,55,28,N,571,59721,579233.93,6788005.42,0,57,28,N,412,61450,578519.8,6786437.54,0,2018,1.0,11386,17.4,1.3750375078058568,48.18122296370108,1.3658678309072791,48.166985464661394
2422,2018-01-01,N0010,88,57,28,N,412,61450,578519.8,6786437.54,0,57,28,N,500,61538,578477.73,6786360.22,0,2018,1.0,11386,17.4,1.3658678309072791,48.166985464661394,1.3653236026007756,48.166282044019376
2423,2018-01-01,N0010,1844,57,28,N,500,61538,578477.73,6786360.22,0,59,28,N,340,63382,577604.07,6784737.43,0,2018,1.0,11386,17.4,1.3653236026007756,48.166282044019376,1.3540297806672656,48.15151975966256
2424,2018-01-01,N0010,597,59,28,N,340,63382,577604.07,6784737.43,0,59,28,N,937,63979,577301.99,6784181.15,0,2018,1.0,11386,17.4,1.3540297806672656,48.15151975966256,1.350124899409675,48.14645859069313
2429,2018-01-01,N0010,1244,65,28,N,1000,70039,575755.15,6778562.05,0,66,28,N,1200,71283,576991.16,6778393.24,0,2018,1.0,7535,32.1,1.3309281432410585,48.09561435016141,1.347574946637291,48.09432954844487
2430,2018-01-01,N0010,6030,66,28,N,1200,71283,576991.16,6778393.24,0,69,28,N,1830,77313,575916.21,6774769.92,0,2018,1.0,7535,32.1,1.347574946637291,48.09432954844487,1.3341656867874927,48.06152850223688
2431,2018-01-01,N0010,30,69,28,N,1830,77313,575916.21,6774769.92,0,69,28,N,1860,77343,575889.58,6774764.22,0,2018,1.0,7535,32.1,1.3341656867874927,48.06152850223688,1.3338098975879311,48.061472165092724
2432,2018-01-01,N0010,34,69,28,N,1860,77343,575889.58,6774764.22,0,69,28,N,1894,77377,575878.78,6774737.38,0,2018,1.0,7535,32.1,1.3338098975879311,48.061472165092724,1.3336725527640252,48.061228641650374
2433,2018-01-01,N0010,8,69,28,N,1894,77377,575878.78,6774737.38,0,69,28,N,1902,77385,575871.18,6774736.62,0,2018,1.0,7535,32.1,1.3336725527640252,48.061228641650374,1.3335707683438998,48.06122036095274
2434,2018-01-01,N0010,45,69,28,N,1902,77385,575871.18,6774736.62,0,69,28,N,1947,77430,575830.0,6774725.73,0,2018,1.0,7535,32.1,1.3335707683438998,48.06122036095274,1.333021177056061,48.06111456512803
2435,2018-01-01,N0010,337,69,28,N,1947,77430,575830.0,6774725.73,0,70,28,N,237,77767,575551.6,6774583.46,0,2018,1.0,7535,32.1,1.333021177056061,48.06111456512803,1.3293251836448488,48.05978165443128
2436,2018-01-01,N0010,11609,70,28,N,237,77767,575551.6,6774583.46,0,81,28,N,840,89376,568298.46,6765873.49,0,2018,1.0,10480,21.1,1.3293251836448488,48.05978165443128,1.2345997786494871,47.9799992026907
2437,2018-01-01,N0010,430,81,28,N,840,89376,568298.46,6765873.49,0,0,41,N,0,89806,568007.21,6765588.4,0,2018,1.0,10480,21.1,1.2345997786494871,47.9799992026907,1.2307826173404142,47.97737559754724
2438,2018-01-01,N0010,2353,0,41,N,0,89806,568007.21,6765588.4,0,2,41,N,310,92159,567163.63,6763415.89,0,2018,1.0,8145,29.8,1.2307826173404142,47.97737559754724,1.2201354535503843,47.95765889272162
2439,2018-01-01,N0010,2012,2,41,N,310,92159,567163.63,6763415.89,0,4,41,N,300,94171,566141.95,6761687.61,0,2018,1.0,8145,29.8,1.2201354535503843,47.95765889272162,1.20697647300832,47.94190141105164
2440,2018-01-01,N0010,260,4,41,N,300,94171,566141.95,6761687.61,0,4,41,N,560,94431,566010.49,6761463.69,0,2018,1.0,8145,29.8,1.20697647300832,47.94190141105164,1.20528433815889,47.93985990229601
2441,2018-01-01,N0010,140,4,41,N,560,94431,566010.49,6761463.69,0,4,41,N,700,94571,565943.6,6761353.3,0,2018,1.0,8145,29.8,1.20528433815889,47.93985990229601,1.2044223095504292,47.938853025941285
2442,2018-01-01,N0010,3671,4,41,N,700,94571,565943.6,6761353.3,0,8,41,N,343,98242,564731.09,6757944.1,0,2018,1.0,8145,29.8,1.2044223095504292,47.938853025941285,1.1892343544887847,47.90793065097189
2443,2018-01-01,N0010,1931,8,41,N,343,98242,564731.09,6757944.1,0,10,41,N,266,100173,564063.64,6756196.83,0,2018,1.0,8145,29.8,1.1892343544887847,47.90793065097189,1.1808415090756652,47.892071911474396
2444,2018-01-01,N0010,13445,10,41,N,266,100173,564063.64,6756196.83,0,23,41,N,287,113618,555705.28,6746899.62,0,2018,1.0,12653,16.4,1.1808415090756652,47.892071911474396,1.0720667844943104,47.80663651279488
2445,2018-01-01,N0010,248,23,41,N,287,113618,555705.28,6746899.62,0,23,41,N,535,113866,555638.44,6746659.86,0,2018,1.0,12653,16.4,1.0720667844943104,47.80663651279488,1.0712523174451662,47.8044645887571
2452,2018-01-01,N0010,6075,40,41,N,35,130946,548207.66,6732562.21,0,0,37,N,0,137021,545108.84,6727367.14,0,2018,1.0,10531,24.7,0.9768404632473338,47.67594514583198,0.9373648672305503,47.62847888202182
2453,2018-01-01,N0010,2929,0,37,N,0,137021,545108.84,6727367.14,0,3,37,N,0,139950,543766.15,6724792.25,0,2018,1.0,8862,25.7,0.9373648672305503,47.62847888202182,0.9203957833400845,47.604993107705404
2454,2018-01-01,N0010,9245,3,37,N,0,139950,543766.15,6724792.25,0,11,37,N,1245,149195,548376.76,6717513.69,0,2018,1.0,5871,25.9,0.9203957833400845,47.604993107705404,0.9842125418947743,47.54057490784661
2455,2018-01-01,N0010,"886,2",62,86,N,334,151592,491760.24,6606877.47,0,63,86,N,"220,2","152478,2",491548.1,6606022.4,0,2018,1.0,24185,25.2,0.2826326837075366,46.52966071348145,0.28025077877116406,46.52190008159616
2456,2018-01-01,N0010,"11351,8",63,86,N,"220,2","152478,2",491548.1,6606022.4,0,74,86,N,535,163830,489137.48,6595160.24,0,2018,1.0,24185,25.2,0.28025077877116406,46.52190008159616,0.25375078816708146,46.42339878202991
2457,2018-01-01,N0010,13016,74,86,N,535,163830,489137.48,6595160.24,0,87,86,N,550,176846,483582.99,6583958.93,0,2018,1.0,18853,31.4,0.25375078816708146,46.42339878202991,0.18666576333879217,46.32083675207008
2458,2018-01-01,N0010,6881,100,86,N,110,189433,481108.78,6571895.5,0,0,79,N,0,196314,481959.39,6565120.7,0,2018,1.0,14892,35.2,0.1601671345671602,46.2114804408092,0.17433720595500382,46.15078838309707
2459,2018-01-01,N0010,5295,0,16,N,0,202713,483068.37,6558877.51,0,5,16,N,0,208008,483392.18,6553803.97,0,2018,1.0,17494,35.7,0.19157309204384368,46.09496116434592,0.19809136914271816,46.049406821205444
