,total_h2_sold_per_station,prioritize,profitability threshold,longitude,latitude,station_location,size_station,cumulative_demand,property,nearby_total_station,new_h2_demand,new_profitability_threshold,new_profitability,exact_position,construction_year
232,0.0,na,na,4.223236500000001,45.7436262,na,na,0.03097163066901106,total,na,na,na,na,4.22323650000000145.7436262,2070
233,0.0,na,na,7.1155074,47.6311908,na,na,0.03097163066901106,total,na,na,na,na,7.115507447.6311908,2070
234,0.0,na,na,1.4103515,43.7249433,na,na,0.03097163066901106,total,na,na,na,na,1.410351543.7249433,2070
235,0.0,na,na,6.1598392,49.3513247,na,na,0.03097163066901106,total,na,na,na,na,6.159839249.3513247,2071
236,0.0,na,na,-0.3783115,43.3186376,na,na,0.03097163066901106,total,na,na,na,na,-0.378311543.3186376,2071
237,0.0,na,na,0.8644276,45.2297278,na,na,0.03097163066901106,total,na,na,na,na,0.864427645.2297278,2071
238,0.0,na,na,5.967785999999999,45.56873400000001,na,na,0.03097163066901106,total,na,na,na,na,5.96778599999999945.56873400000001,2071
239,0.0,na,na,0.6597362,43.8392716,na,na,0.03097163066901106,total,na,na,na,na,0.659736243.8392716,2071
240,0.0,na,na,6.1694391,48.7050036,na,na,0.03097163066901106,total,na,na,na,na,6.169439148.7050036,2072
241,0.0,na,na,5.049972599999999,43.9211046,na,na,0.03097163066901106,total,na,na,na,na,5.04997259999999943.9211046,2072
242,0.0,na,na,6.169026,49.2430874,na,na,0.03097163066901106,total,na,na,na,na,6.16902649.2430874,2072
243,0.0,na,na,1.243156,45.8217094,na,na,0.03097163066901106,total,na,na,na,na,1.24315645.8217094,2072
244,0.0,na,na,4.840497,45.05723769999999,na,na,0.03097163066901106,total,na,na,na,na,4.84049745.05723769999999,2072
245,0.0,na,na,-0.2643473,44.55205309999999,na,na,0.03097163066901106,total,na,na,na,na,-0.264347344.55205309999999,2073
246,0.0,na,na,6.0046881,45.8188848,na,na,0.03097163066901106,total,na,na,na,na,6.004688145.8188848,2073
247,0.0,na,na,2.1991236,48.86822100000001,na,na,0.03097163066901106,total,na,na,na,na,2.199123648.86822100000001,2073
248,0.0,na,na,0.4135674,43.5167699,na,na,0.03097163066901106,total,na,na,na,na,0.413567443.5167699,2073
249,0.0,na,na,4.1184562,46.4460676,na,na,0.03097163066901106,total,na,na,na,na,4.118456246.4460676,2073
250,0.0,na,na,-2.967056,48.066152,na,na,0.03097163066901106,total,na,na,na,na,-2.96705648.066152,2074
251,0.0,na,na,6.7073293,49.1145644,na,na,0.03097163066901106,total,na,na,na,na,6.707329349.1145644,2074
252,0.0,na,na,4.5710499,47.8534983,na,na,0.03097163066901106,total,na,na,na,na,4.571049947.8534983,2074
253,0.0,na,na,2.0484544,48.7977783,na,na,0.03097163066901106,total,na,na,na,na,2.048454448.7977783,2074
254,0.0,na,na,5.8868678,48.6728348,na,na,0.03097163066901106,total,na,na,na,na,5.886867848.6728348,2074
255,0.0,na,na,0.920906,43.4763376,na,na,0.03097163066901106,total,na,na,na,na,0.92090643.4763376,2075
256,0.0,na,na,2.9197735,49.7597236,na,na,0.03097163066901106,total,na,na,na,na,2.919773549.7597236,2075
257,0.0,na,na,-1.6374496,47.2144746,na,na,0.03097163066901106,total,na,na,na,na,-1.637449647.2144746,2075
258,0.0,na,na,4.6491757,44.2581619,na,na,0.03097163066901106,total,na,na,na,na,4.649175744.2581619,2075
259,0.0,na,na,6.8713622,47.6342807,na,na,0.03097163066901106,total,na,na,na,na,6.871362247.6342807,2075
260,0.0,na,na,2.3017254,48.73925269999999,na,na,0.03097163066901106,total,na,na,na,na,2.301725448.73925269999999,2076
261,0.0,na,na,2.5492497,48.9844585,na,na,0.03097163066901106,total,na,na,na,na,2.549249748.9844585,2076
262,0.0,na,na,-0.7751523,48.0597012,na,na,0.03097163066901106,total,na,na,na,na,-0.775152348.0597012,2076
263,0.0,na,na,-1.474841,43.492949,na,na,0.03097163066901106,total,na,na,na,na,-1.47484143.492949,2076
264,0.0,na,na,1.6660945,47.3380895,na,na,0.03097163066901106,total,na,na,na,na,1.666094547.3380895,2076
265,0.0,na,na,0.551215,44.219249,na,na,0.03097163066901106,total,na,na,na,na,0.55121544.219249,2077
266,0.0,na,na,2.8023384,46.1844309,na,na,0.03097163066901106,total,na,na,na,na,2.802338446.1844309,2077
267,0.0,na,na,4.1475445,49.128754,na,na,0.03097163066901106,total,na,na,na,na,4.147544549.128754,2077
268,0.0,na,na,3.6693102,47.7900798,na,na,0.03097163066901106,total,na,na,na,na,3.669310247.7900798,2077
269,0.0,na,na,6.2576296,44.5514373,na,na,0.03097163066901106,total,na,na,na,na,6.257629644.5514373,2077
270,0.0,na,na,2.7233253,44.2838213,na,na,0.03097163066901106,total,na,na,na,na,2.723325344.2838213,2078
271,0.0,na,na,-1.6148931,47.5630076,na,na,0.03097163066901106,total,na,na,na,na,-1.614893147.5630076,2078
272,0.0,na,na,5.9875408,43.4222448,na,na,0.03097163066901106,total,na,na,na,na,5.987540843.4222448,2078
273,0.0,na,na,2.970345,42.9955331,na,na,0.03097163066901106,total,na,na,na,na,2.97034542.9955331,2078
274,0.0,na,na,2.751247,43.1998459,na,na,0.03097163066901106,total,na,na,na,na,2.75124743.1998459,2078
275,0.0,na,na,-0.9866682,44.880687,na,na,0.03097163066901106,total,na,na,na,na,-0.986668244.880687,2079
276,0.0,na,na,2.7013566,44.0900281,na,na,0.03097163066901106,total,na,na,na,na,2.701356644.0900281,2079
277,0.0,na,na,1.4168725,43.5150718,na,na,0.03097163066901106,total,na,na,na,na,1.416872543.5150718,2079
278,0.0,na,na,1.147434,49.31923399999999,na,na,0.03097163066901106,total,na,na,na,na,1.14743449.31923399999999,2079
279,0.0,na,na,2.4441231,48.5945981,na,na,0.03097163066901106,total,na,na,na,na,2.444123148.5945981,2079
280,0.0,na,na,-0.1068823,47.539021,na,na,0.03097163066901106,total,na,na,na,na,-0.106882347.539021,2080
281,0.0,na,na,5.3425756,43.3498318,na,na,0.03097163066901106,total,na,na,na,na,5.342575643.3498318,2080
282,0.0,na,na,0.3287789,46.6051096,na,na,0.03097163066901106,total,na,na,na,na,0.328778946.6051096,2080
283,0.0,na,na,1.685595,50.7925317,na,na,0.03097163066901106,total,na,na,na,na,1.68559550.7925317,2080
284,0.0,na,na,2.89344,48.01341499999999,na,na,0.03097163066901106,total,na,na,na,na,2.8934448.01341499999999,2080
285,0.0,na,na,-1.4429583,48.5802218,na,na,0.03097163066901106,total,na,na,na,na,-1.442958348.5802218,2081
286,0.0,na,na,2.442325,48.9827387,na,na,0.03097163066901106,total,na,na,na,na,2.44232548.9827387,2081
287,0.0,na,na,3.183556,46.733498,na,na,0.03097163066901106,total,na,na,na,na,3.18355646.733498,2081
288,0.0,na,na,1.8301497,48.5461461,na,na,0.03097163066901106,total,na,na,na,na,1.830149748.5461461,2081
289,0.0,na,na,4.8556221,43.9696275,na,na,0.03097163066901106,total,na,na,na,na,4.855622143.9696275,2081
290,0.0,na,na,2.6660586,48.9522237,na,na,0.03097163066901106,total,na,na,na,na,2.666058648.9522237,2082
291,0.0,na,na,-1.5980916,43.4217694,na,na,0.03097163066901106,total,na,na,na,na,-1.598091643.4217694,2082
292,0.0,na,na,4.2409954,48.2141269,na,na,0.03097163066901106,total,na,na,na,na,4.240995448.2141269,2082
293,0.0,na,na,2.5189824,48.8544023,na,na,0.03097163066901106,total,na,na,na,na,2.518982448.8544023,2082
294,0.0,na,na,-1.9441247,48.1392894,na,na,0.03097163066901106,total,na,na,na,na,-1.944124748.1392894,2082
295,0.0,na,na,0.5297252,46.80682909999999,na,na,0.03097163066901106,total,na,na,na,na,0.529725246.80682909999999,2083
296,0.0,na,na,0.8074219,45.1381615,na,na,0.03097163066901106,total,na,na,na,na,0.807421945.1381615,2083
297,0.0,na,na,2.4855139,49.2501673,na,na,0.03097163066901106,total,na,na,na,na,2.485513949.2501673,2083
298,0.0,na,na,1.16979,49.2100141,na,na,0.03097163066901106,total,na,na,na,na,1.1697949.2100141,2083
299,0.0,na,na,5.2366907,43.3939266,na,na,0.03097163066901106,total,na,na,na,na,5.236690743.3939266,2083
300,0.0,na,na,2.3913708,48.9338743,na,na,0.03097163066901106,total,na,na,na,na,2.391370848.9338743,2084
301,0.0,na,na,-2.5904269,48.4767983,na,na,0.03097163066901106,total,na,na,na,na,-2.590426948.4767983,2084
302,0.0,na,na,-3.4092021,48.5492772,na,na,0.03097163066901106,total,na,na,na,na,-3.409202148.5492772,2084
303,0.0,na,na,5.3900288,43.50473909999999,na,na,0.03097163066901106,total,na,na,na,na,5.390028843.50473909999999,2084
304,0.0,na,na,2.7623893,48.0535305,na,na,0.03097163066901106,total,na,na,na,na,2.762389348.0535305,2084
305,0.0,na,na,5.26961,43.72078,na,na,0.03097163066901106,total,na,na,na,na,5.2696143.72078,2085
306,0.0,na,na,5.802294,43.198331,na,na,0.03097163066901106,total,na,na,na,na,5.80229443.198331,2085
307,0.0,na,na,1.273773,49.480412,na,na,0.03097163066901106,total,na,na,na,na,1.27377349.480412,2085
308,0.0,na,na,-0.649051,45.8070695,na,na,0.03097163066901106,total,na,na,na,na,-0.64905145.8070695,2085
309,0.0,na,na,-1.7723171,47.2695013,na,na,0.03097163066901106,total,na,na,na,na,-1.772317147.2695013,2085
310,0.0,na,na,2.4438132,48.9543768,na,na,0.03097163066901106,total,na,na,na,na,2.443813248.9543768,2086
311,0.0,na,na,-1.7184956,47.2134809,na,na,0.03097163066901106,total,na,na,na,na,-1.718495647.2134809,2086
312,0.0,na,na,-4.2585727,48.4445099,na,na,0.03097163066901106,total,na,na,na,na,-4.258572748.4445099,2086
313,0.0,na,na,3.2920727,44.5632994,na,na,0.03097163066901106,total,na,na,na,na,3.292072744.5632994,2086
314,0.0,na,na,2.018903,48.957651,na,na,0.03097163066901106,total,na,na,na,na,2.01890348.957651,2086
315,0.0,na,na,3.0817644,44.1099916,na,na,0.03097163066901106,total,na,na,na,na,3.081764444.1099916,2087
316,0.0,na,na,2.6200215,48.84098059999999,na,na,0.03097163066901106,total,na,na,na,na,2.620021548.84098059999999,2087
317,0.0,na,na,1.0105192,44.7714687,na,na,0.03097163066901106,total,na,na,na,na,1.010519244.7714687,2087
318,0.0,na,na,4.642068699999999,43.701124,na,na,0.03097163066901106,total,na,na,na,na,4.64206869999999943.701124,2087
319,0.0,na,na,2.5150231,48.5434566,na,na,0.03097163066901106,total,na,na,na,na,2.515023148.5434566,2087
320,0.0,na,na,-0.7001708999999999,49.270863,na,na,0.03097163066901106,total,na,na,na,na,-0.700170899999999949.270863,2088
321,0.0,na,na,3.0074056,49.40363019999999,na,na,0.03097163066901106,total,na,na,na,na,3.007405649.40363019999999,2088
322,0.0,na,na,0.0726479999999999,48.022896,na,na,0.03097163066901106,total,na,na,na,na,0.072647999999999948.022896,2088
323,0.0,na,na,-2.1299439,47.7715409,na,na,0.03097163066901106,total,na,na,na,na,-2.129943947.7715409,2088
324,0.0,na,na,-1.6136181,48.1139021,na,na,0.03097163066901106,total,na,na,na,na,-1.613618148.1139021,2088
325,0.0,na,na,0.1389333,44.4617475,na,na,0.03097163066901106,total,na,na,na,na,0.138933344.4617475,2089
326,0.0,na,na,0.5951689,47.1131514,na,na,0.03097163066901106,total,na,na,na,na,0.595168947.1131514,2089
327,0.0,na,na,3.5282231,47.8807248,na,na,0.03097163066901106,total,na,na,na,na,3.528223147.8807248,2089
328,0.0,na,na,-1.8460417,47.9276126,na,na,0.03097163066901106,total,na,na,na,na,-1.846041747.9276126,2089
329,0.0,na,na,-1.0333098,48.9371895,na,na,0.03097163066901106,total,na,na,na,na,-1.033309848.9371895,2089
330,0.0,na,na,-3.1755566,48.2268189,na,na,0.03097163066901106,total,na,na,na,na,-3.175556648.2268189,2090
331,0.0,na,na,1.3660087,44.0257049,na,na,0.03097163066901106,total,na,na,na,na,1.366008744.0257049,2090
